author,date,Comment,like_count,reply_count,comment_length
@umuaisha6859,2024-04-04T16:19:50Z,Waa isku waada dambi,0,0,20
@mohamedwarsame1370,2024-04-04T16:19:05Z,Kuwo 1xpit-ka ka shaqaysta in la laayo way banaan tahay,0,0,55
@HasanMalawowMiris-sy1iw,2024-04-04T16:17:10Z,Waxaa Allah mahadiisa ah in laaamaha amaanka mugadisho kuwada xiraan wadooyinka cckamiro الحمد لله على كل حال,7,0,109
@abdiali681,2024-04-04T16:16:47Z,Intiba qhamri aduunka tiilay way cabeyn wlhi,2,0,44
@adarosman1420,2024-04-04T16:15:11Z,Dadkaxilkaloodhiibaahalagafiirsado mooryaanhadaadwax udhibato wuxuuqasikarowqasaa ilaahay hanagaqabto umadanahakaqabto Amiin.,3,0,125
@abdulkadiryousuf7395,2024-04-04T16:12:52Z,Saldhigyada Hala Baro & Taloyayasha Guryahoda Hala Kala Saro,12,0,60
@madaxsareofficial9520,2024-04-04T16:11:24Z,Gabigood hala wada toogto si dalka nabad u noqdo kuwaan Camal waa in laga qariyaa  bulshada wajigooda waa wax qashin dhaqan xun leh...,57,2,134
@user-de6lm4wn9c,2024-04-05T00:25:38Z,qasab waala tooganaa cadeymihii aala haa yaa cidii wiilka laga dilayna maba yeeleyso  lacag qaadasho iyo cafid ama xabsi,4,0,120
@hasnanoordeman5828,2024-04-05T04:17:40Z,Warunta,2,0,7
@user-kj2yb5sd3h,2024-04-04T16:10:54Z,"Somalia waxaa,ka dhisan dowlada aan timada somaaliyed aheyn, shacabka Somaaliyed waxaa ushega inay ISKA qabtaan,caado qadtashaa dhuniga ah,
Ee arxanka daran gaar ahaan shacabka magalad muqdisho",0,0,193
@adarosman1420,2024-04-04T16:10:39Z,"Waasaxmakamadusicadaaladahamariso qofkiidilgestanahaladilo waxaanookalebawadankenukadagilaya
Hay cadaaladuhashaqayso❤❤😊",2,0,119
@FatmaNuuro23,2024-04-04T16:08:14Z,Ninka qoslaye la leeyahay oo marxumka diley indho adeg iyo ben badnaa duli alle kugu rid.,0,0,89
@abdirahmanlibaan5850,2024-04-04T16:07:57Z,Maxkamada qareenadda jooga waa shahaado suur marqaati beenaale ah qof dambiile ah leeyahiin waa nadiif  xalaal hala sii daayo xogaa lacag darteed,0,0,145
@kinghamaaz1352,2024-04-04T16:07:27Z,Ciyaal markii xukun loo dhiibo waa iska saan war dowlada dad fican xil ha udhiibaan,4,1,83
@mustafeabdi8483,2024-04-04T20:08:24Z,Akiid,0,0,5
@mohamedabdiaziz4293,2024-04-04T16:07:12Z,Familiga insha allaah dulqaad muujiya insha allaah cadaalad baan idiin rajeynayaa,20,0,81
@worldvoice101,2024-04-04T16:05:30Z,Hala qisaaso. Taliyaha doqonnimo ayaa kamuuqata waana sababta uu dhiiga u cabay.,1,0,80
@fadumoabdi5595,2024-04-04T16:03:47Z,Sorry xamar iyo dadka dagan maxa dadka loo dilay aa la leeyahay dad  ciidamada ka tirsan ayaa dadka dilay Allah u naxariisto dadka ku dhinta xamar maalinkasta,13,1,158
@rock_diamond9475,2024-04-05T07:38:34Z,Aduunka dhan ayeey Ka jirta dad police Ka katirsan in ay faldanbiyed Ka qeeb qabatan lkn waxay Ku xiran tahay sida loga Daba tago,0,0,129
@hassanadam9866,2024-04-04T16:01:19Z,Warbixintan wa dhertahay ee tarawiix ka dib noo ballan ah I a,7,0,61
@bongasasa3895,2024-04-04T15:52:48Z,Dowladii xataa uburiyako waye! Ciyaal weero ne malin walba nafta ukeneen,1,0,72
@ugaskawadanka2623,2024-04-04T15:49:46Z,"Lacag yar ayay u dileen.
Ragani ma yaqaanaan dhiig muslim waxay dhasheen dagaaladii kadib intooda badan.
Nabad mayaqaaanaan",1,0,123
@user-fv6il1lb2z,2024-04-04T15:46:59Z,Wllkey oo madaxa looga jiro ninka hada ka hor qabtay ee yidhi lcg haleyga siiyo sida lo tugtugayay marka danbe ayuu yiri 10 dollar i tura oo an badar ku siyay qoslaayow 10kì dollar oo baada ahaa manta maku qabtay allah kariim,12,2,225
@duqbilow-kablow-farax,2024-04-04T16:49:11Z,Maxaa markaa ugu dacweeynweysay gobalka banadir,0,0,47
@user-fv6il1lb2z,2024-04-04T16:59:30Z,@@duqbilow-kablow-farax makula thy iney wadankan cadalad ka jirto maxkamadaha dalka ka jira ee u bisilyihin askari 10 dollar bad ah ka qatay nin xanuunsan iney wax ka qabtan,1,0,173
@aadamisports446,2024-04-04T15:46:34Z,Waxaan halkaan ka fahmeenaa in uu sare u kacay aqoonta iyo agabka hey'adaha dambi baariista Dalka. Xaqa ayaa guuleeysanaaya mar walba.,255,3,134
@MohamedOmar-pm3hg,2024-04-05T20:08:19Z,And iyo aad  was arin lagu farxo,4,0,32
@Maxamedadan65,2024-04-07T07:54:22Z,Wlhi sida wax loo baarayo inaba caadi maama m.n🎉,3,0,48
@mubashirabdifitah9336,2024-04-07T16:17:15Z,Awalba wee sareesay lkn dadba ku dhaganaa o lahaa wa la aqaana iska dhaaf dhibkaas ba jiray lkn hadda cadeemaha baraha bulshada ba batay marka wax laqarin kara ma ahan,0,0,167
@dahaboodaxow,2024-04-04T15:45:16Z,Baleyo ku arkteya bal maxo u dileya wilka maskinka 😭😭😭😭😭,1,0,56
@dahaboodaxow,2024-04-04T15:42:34Z,Subxnalaha 😢😢😢,2,0,14
@caadilmusdhaf8129,2024-04-04T15:42:09Z,Inalilaah waina ilayhi rajicoon dhiig ma qarsamo wlahi ninkaan marcuumka ah walahi malinki ceelka lagu so tuuray wlhi waan maqlay,10,0,129
@user-um5xq4yv1i,2024-04-04T15:39:02Z,Dumarka meel ay fariistan maleh miyaa maxkamada 😢,3,2,49
@tolmoon693,2024-04-04T15:51:56Z,Looolz xuquuqda dumarka waa in la dhowraa,3,0,41
@maxamedibraahim7963,2024-04-04T18:12:06Z,Dumarka kaliya miyaa istaagan  fiiriya bal,0,0,42
@galmudugboys,2024-04-04T15:38:06Z,qoslaye asalkiisa wuxu ahaay ciidankii maxkamadaha horta dowlda taasi ma ogtahay ????,1,0,85
@WarsanOsmaan521,2024-04-04T15:35:40Z,Markii ciyaal weero taliyeyaal laga dhigo saan iyo si kadaran ayaa dhaceysa cajaa'ib waaye,1,0,90
@caishacuud7830,2024-04-04T15:35:32Z,Igaar agoonyar gabanaa aa nocan benben ku dileen wlh malinti ui lahaa hala aaso hadi asgar dhibkaas gesatay anaa li aasa shuute waku kalsoonaa jah rag allaha ka taxadary ayuu ka dhintay walalkey allaha qabrigisa ha u nuuriyo,4,1,224
@amiishaarashiid508,2024-04-04T17:36:26Z,Aad iyo aad shuute reer abti baa u nhy,1,0,38
@cabdirahmaansiciid7723,2024-04-04T15:34:55Z,Subxanallah,4,0,11
@naciimasaciid3886,2024-04-04T15:33:18Z,Mahad salad io madax wayne xasan shiiq shaqo wngsam ayay qabten markay camirada wadoyinka ku xiren,55,13,98
@afgoyebalaadjanaay133,2024-04-04T17:38:43Z,Fahad iyo farmaajo ayaa ku xirxiray.mahad iyo xasan howal u diyaar ah bay  yimaaadeen.,4,0,86
@user-ul3si4fk2n,2024-04-04T18:05:35Z,​@@afgoyebalaadjanaay133adiga ayaa jacel taas fahad iyo farmaajo dhibkas iyaga ayaa nokenay,4,0,91
@adammohamed5339,2024-04-04T18:38:39Z,@@user-ul3si4fk2n raga soo shaqeeyay ha xaqirin farmaajo iyo fahad yaasiin howl weyn ayey qabteen,4,0,97
@hasanabdisalamibrahim8354,2024-04-04T19:28:08Z,"​@@afgoyebalaadjanaay133

Xiligii Farmaajo  kaamirooyinku maxay u qaba waa yeen  dadkii dilay   Gabadhii Nabad sugidda ka tirsaneed  ee  laga afduubtay  nabad sugidda agteeda?",4,0,175
@user-wv8yo1fj9y,2024-04-04T19:43:11Z,​@@adammohamed5339 camerooyinka xiligii farmaajo lama xirin waagaas ha yaacdo ayay ahayd hawsho dablay aan la aqoon unbaa wax dilaysay,0,0,134
@abdurahmanHussein-zo3kj,2024-04-04T15:31:51Z,Wacala weyan xalal kuma dhalan afartaan,0,0,39
@abdurahmanHussein-zo3kj,2024-04-04T15:30:40Z,Gibigood hala toogto wa wasac mujrimiin ah,7,0,42
@kaahiyepoi8151,2024-04-04T15:28:14Z,Waxan aad ugu mahad celina madaxweyne hassan sheikh maxamuud xamar camera wax badan ayay ka bedeshay. Ilahey xamar dadkii u shaqeyn lahaa ayey heshay,32,4,149
@ashrafbinuhakiimi8144,2024-04-04T19:25:09Z,hay ada nisa bixizay amarka,3,0,27
@zoomaliboi8241,2024-04-04T22:20:51Z,Mahad amarkiisaa lagu xirey ee yaa hada wax xali doona,0,0,54
@abdikadirhaji6852,2024-04-05T00:30:41Z,MD Hassan sheikh Camerooyinka Shaqo Kuma laha Ee Dowladii MD Farmaajo Ayaa Sameesay iyo Sirdoonkeedii Fahad yasin waatii ay Gaartay oo ay Kamid Noqotay 10ka Dal ee ugu Halisan Qaarada Africa,2,0,190
@ShuhadaaAinab,2024-04-05T05:49:44Z,"fahad iyo farmajo iyaga wax dili jiray, camirada mahad salad iyo haydisa xidhay",3,0,79
@abdulkadiryousuf7395,2024-04-04T15:27:15Z,Kuli Tiirka,7,0,11
@abdirahmanlibaan5850,2024-04-04T15:23:00Z,Camera magaalada muqdisho lagu xiray wax badan oo faa.iido ah laga halay maxaa dad u baxsadeen jilib,20,0,100
@mohamedabdullaahielmi4922,2024-04-04T15:20:07Z,Guul cadalada hala marsiiyo 😊,6,0,29
@sharmarkeahmed2864,2024-04-04T15:14:41Z,Dhiig muslim ma qarsoomo,13,0,24
@abdirahmanlibaan5850,2024-04-04T15:10:18Z,Anagaa dilka geeysanay laakin aniga waxba ma dilin wax is qabto ma.aha kuligood waa gacan ku dhiigle,5,0,100
@sharmarkeahmed2864,2024-04-04T15:07:21Z,Hadii moorayaan askar laga dhigto waxas ayaa laga filan karaaa,58,2,62
@sharmaakea.4184,2024-04-04T16:24:13Z,"Waa jaahil moog sababta uu askari u yahay. 
Waa in aan iskaqabanaa nuucaan. 
Hunguri ayey udileen wiil dalka wax tari lahaa.",8,0,124
@hasnanoordeman5828,2024-04-05T04:22:59Z,iyo kadaran,0,0,11
@user-oh8wh6np8f,2024-04-04T14:51:30Z,Qaramka cadalad hasameyo,0,0,24
@Football-fans327,2024-04-04T14:40:14Z,M.a guul qaran keeygiyoow,25,0,25
@LeilaAbdulhi,2024-04-11T04:40:36Z,Balayo idin qady 🥹,0,0,18
@SufiyanCabdi,2024-04-11T03:35:56Z,53:02,0,0,5
@iandi9995,2024-04-11T03:23:23Z,Qoone dilka rali kama ehen halagawarejiyo,0,0,41
@user-ki1kp8sj2b,2024-04-11T03:08:30Z,Wlahi wuxusan ale wayne usaqarin maqarsoomi karaan alow awood aday kusugnaatay,0,0,78
@user-ki1kp8sj2b,2024-04-11T03:06:07Z,Runtii dawalada somalia cid cadi ma aha ma sha alah iyo raga utabaran waraysiga,0,0,79
@zadamhusseen1763,2024-04-11T02:30:53Z,Alla ka kale wey ku dari lahayeen lkn tiisa ayaa dhineed,0,0,56
@sheekhkaafiya5680,2024-04-11T01:17:57Z,Horta yaa ninka dilay gacanku dhiigluhu waa kee,0,0,47
@haniabdulkadir9794,2024-04-11T01:03:49Z,Moryaan tuuga ah o ilhay iyo islam tona aqoon ba la yiri askar ba tihin o waliba shaati qabiil ba lugu geyey,0,0,108
@CabdirisaaqMuuseaxmed,2024-04-11T00:43:37Z,Flim hindi caadi ah bn daawaday,0,0,31
@sheekhkaafiya5680,2024-04-11T00:29:25Z,Qaladka somaliya ka jira waxa weeye ciyaal baa loo dhibay xilalka booliska,0,0,74
@sheekhkaafiya5680,2024-04-11T00:28:09Z,Horta waxan yabanahay dadkan maxa lasiya ooy sidan ugu daldalmayan sidii wax walba udhecen baa loga shekayba,0,0,108
@Bilal-hq3gb,2024-04-10T23:53:39Z,Somalia waxa ka socda waa aflaam caadiya,0,0,40
@Ibra12886,2024-04-10T23:30:30Z,Ceelkaasi hadii labaaro ikraan meedkeeda lagama weeynayo been beey aheed gobolada lagu dilay😳,0,0,93
@maryanhusein7357,2024-04-10T23:20:26Z,Ceelkaa lafihii ikraan tahliil halaga raadiyo iyo qof walboo lawaayay,0,0,69
@maryanhusein7357,2024-04-10T23:01:56Z,Ceelkaa halabaaro dasbadan ayaa kumaqan,0,0,39
@maryanhusein7357,2024-04-10T23:01:06Z,Ninkaan laleeyahay Taliye qoslaaye ceelkaa oo rabay marxuunka in uu kurido waxay ilatahay dadbadan ayuu kuguray sifican haloo wareesto xita wareeysigaan waxan kagartay gabadh xitaa ceelkaa in uu kuriday,1,0,202
@abdullqaadir8409,2024-04-10T22:40:48Z,"Alle idin cadaab 
Tan wa in loo dhintaaa",0,0,40
@HajiEasy,2024-04-10T22:08:19Z,"Abuukar Kaabax Wuxuu ahaa Daacad Xaq Daro ayey Ku Dileen.
Alle ayaa kuwaan Fashilay Aakhiro ayaa Ka Sii Daran",0,0,109
@Hmm-malek,2024-04-10T22:07:15Z,Alla ayaan darana shacabka reer muqdisho ma askartii qoryaha loogu dhiibay inay ilaaliyan ayaa shacabkoda ayaa isla shacabki layay😢,0,0,131
@omarhussien8958,2024-04-10T22:05:17Z,Ceelka jaceylka magaca halaga bedelo waa ceelka murugada!,0,0,57
@abdimajidadannor5824,2024-04-10T21:57:21Z,policeka dhan beyba shaki galiyeen hadiiba taliya sidaan sameyna waa sidee ku kale allow dambiigoodo cadeey cidkasto dambiile ah😢,0,0,129
@abdifataaxfaysal7509,2024-04-10T21:55:40Z,Qoone waa nin raga inkasta oo uudan biilayahay sharciga halamariyodhamaantood,0,0,77
@user-oe3iq2rc4q,2024-04-10T21:46:34Z,alla xanun badna markey cadow marba mel ku watan  alle ha u naxaristo marxumka inuu lcg isku furta wuu damcay lkn ma naxayan ayaa helay😭,0,0,136
@Decoration1234,2024-04-10T21:34:23Z,1:28:34 ceelka. Ikraan tahliiil.  Halagaraadiyo iyo somali kalle,0,0,64
@Somaliland-First,2024-04-10T21:19:50Z,Nimankani haddii ay khamri cabsanaayeen sidee bay ku xasuusan karaan tallaabo kasta oo ay qaadeen?,0,0,98
@youmanmohamed8253,2024-04-10T21:15:28Z,Qoone waa boqor balse waa nin laqaldey kartidisa ayaan arkaa taliye xun dhibkaas ayuu leyahay,0,0,93
@asmayusuf6799,2024-04-10T20:53:00Z,Markaaa mid khshifa my wayeen 😢,0,0,31
@afgmasafg7764,2024-04-10T20:41:27Z,Dambiileyaal Dadka laynjirey baa Xildhibaano ah ee kuwaan maxaad ka sheegeysaan? Baarlamaanka hala nadiifiyo ka dibna Hayadaha Dawladda,0,0,135
@user-wy3yc7op4e,2024-04-10T20:26:45Z,Aduunyada nin noolow maxaa aragti kuulaaban wlahi waa yaab,0,0,58
@mustaffiidow606,2024-04-10T19:07:40Z,"Dilka waxa iiga Xuanuun badan Seey u silciyeen inta aysan Dilin.
Waa Silic Dileeyeen Rabi ha siliciyo Kuwaan",0,0,108
@warisroobo1759,2024-04-10T19:06:57Z,"Xasbunaalaahu wanicmal, Allah ayaa ka shifay, Maskiinka ay dileena xoolihiisa xalaal iney ahaayeen waa macquul, sheydaankii ayaa u qurxiyey dulmiga hadana u foolxumeeyey shartii uu, u qurxiyey, labadii xaqdaro ku heshiiya xaqa ayaa isku dira, indho adkaa Nin dhiigiisii ayey gacmaha ku Lee yihiin hadana casho ayaan cuney ku lahaa, Soomaaliya ciidamadeedii hadey a saan yihiin rajedu Waa mid Allah aan ka sugeyno.",0,0,413
@ahmedabdi5857,2024-04-10T18:09:01Z,1:28:38,0,0,7
@ahmedcumar8335,2024-04-10T18:00:42Z,"Saleebaan waa Mooryaan dhiigyo cab yo ah ,alcuquuba Ex Alcadala iyo mahad kawaanle ayey dadka usuu dili jireen,Ikraan Tahliil iyo Abwaan badal iyo dad badan ayaa dilay ,  waa Mooryaan",0,1,183
@ahmedday2025,2024-04-10T18:51:58Z,Miyaa taqaanayna zhp,0,0,20
@qadanjiciir9829,2024-04-10T17:29:57Z,"Liibaan ka layidhaahdo waa in lasoo qabto oo dil toogashaa lagu xukumo isaga dartii ayay waxan oo dhan u dhaceen isagaana raggan soo diray dilaaga iimaanka la'.
والفتنة أكبر من قتل",1,0,180
@dheeholuulalmaas3644,2024-04-10T17:28:04Z,Walahi kuwan daad badana kumaqan ceelka baraitaan cusul oo raba xaqa alaha iftiniyo cadalada hawarto,0,0,100
@sayidcumar6911,2024-04-10T16:19:42Z,😮ninka mareexaan ee musiibadaan soo maleegay hala soo qabto dil ayuu mudan yahay no xabsi.,1,0,90
@adenmacquul3849,2024-04-10T16:14:39Z,Hada dadkan dad islam waye mad idhihe rabtan wayo 1 qof dhahay malahan ninka lacagta wan ka helne yaa la dilin aniga hali dile hadii kale inta dili lahedeyn sorry Allah u naxaristo maskinka 😢,0,0,191
@abduwahabhajji5400,2024-04-10T16:02:13Z,"Wiilka gaariga la saarnaa tiisa ayaanan imaan ma ahee wey ku dari lahaayeen wllhi 😢
ولاتحسبن الله غافلا عما يعمل الظالمون",2,0,121
@zhako77,2024-04-10T15:49:24Z,"Qoslaaye iyo liibaan 
Hore ayey dad u dileen sbbto ah kumey fududaadeen dilka hal qof iyo iskudey dil 3 qof😑",2,0,108
@AbdiazizSaidAhmed,2024-04-10T15:30:57Z,"Ma ahan ciidan iyo damiir leh toonna. Muqdisho waxaa aad ugu badan waxaan gobollada ka dhicin  in qof uu kugu dilo $25 EVC loo tuuray darteed ah. Bal ninkaas miskiinkaa ee inta la afduubtay misana 3da xabbada madaxa loogu dhuftay. Waa la ina soo raadceynayaa baaris haddii la sameeyo waa is weydiiyeen, lkn ninkaan aan booliskiisa nahay maxaan naftiisa u dhaafineynaa ee Alle la hor tegaynaa marna ismay oran.

Alle ha sahlee Muqdisho arrinkeedu ma dhowa. Waxaan qabaa  1000 nin oo ciidan ahna ha noqotee wixii saas u daroogiiste iyo mooryaannimo isugu darsaday in madaxa laga wada toogto, ciidankana laga sifeeyo.

Sida ka muuqata wareysiga QOONE , taliyuhu wuxuu horay u sameeyey dilal hore oo isla ceelkaas uu dad ku riday oo aan la ogaan, Allaase marakan kashifay, tii aakhirona waa u dhiman tahay. Alle ku cadaab muxuu mujrim ahaa, ma shaqsi taliye saldhig u qalmaa la waayey, marka sarqaankaas la yiri ummadda haw adeego,

Dawladdu ha ka fiirsato dadka ay ciidamada qoreyso hadda ka dib, background check aad u xeeldheer ha lagu sameeyo in badan.",0,0,1052
@risafeboy3499,2024-04-10T15:27:15Z,Allha u Naxariiso marxuumnka 😢😢,0,0,31
@Sumaya215,2024-04-10T15:23:29Z,Yahuud waye Lcgta Qadateen 😢,1,0,28
@khadardeek7387,2024-04-10T15:19:20Z,Ree xajji saleeban sanadkaan maxa ka khaldan.waa soo dhigteen wlhi,0,0,66
@sayidcumar6911,2024-04-10T15:10:23Z,Askar khamri ka dharagtay ciidii shaqada noogu dhiibtay ayaa danbiga iska leh.,0,0,78
@Abdallakhd,2024-04-10T15:09:56Z,Shirkadaha Flim da sameyo qiyaaal in aay sameyaan ba ku adag anagane real baa isku sameynaa,0,0,91
@mimi-ahmed55,2024-04-10T15:05:58Z,Ya xabada ku dhufte,0,0,19
@Saeedahmedyusuf,2024-04-10T14:55:04Z,Wa mujirimin khaaimin dhamaantod wa inay dhadhamiyan ciqaabta ay leyihiin oo tiirka la heeya sida uga dhakhsaha badan,2,0,117
@englaabsalax1577,2024-04-10T14:52:41Z,Qoone waa legend walaahi lkn qoslaaye cabtooygaas  ayaa doqonimadan ka danbeeyay,1,0,80
@abdirashidcatalonia8708,2024-04-10T14:34:03Z,qoone waa legend in kastoo uu faldanbiyeed wayn galay lkn waa nin sida hadalkiisa kamuuqata rabay in uu wax badan xeeriyo,0,0,121
@nastehaislow407,2024-04-10T13:55:38Z,Waa wax amakak leh wlhi waligay ma arak shirqool saaan cml xamar ka dhacay,0,0,74
@pharhanmedia,2024-04-10T13:45:50Z,Muxu qaban jirey marxuumka,0,0,26
@farhiya77sharif5,2024-04-10T13:11:21Z,WAXAA QALAD AH..GAARIGA QOSLAAYE. .NABADSUGIDA.IYO BOOLISKA  WADADA  TAAGNAAYEEN .IN EE SHAQADOODII DAYACEEN..WAYO GAARI WALBO .WAA IN EE BAARAN..SHACAB IYO MASUUL DOOLADEEDBA..NIN WALBO WAA IN OO GARANAAYO SHAQADIISA..HADEY SAWIR KA QAADI  LAHAAYEEN.. MARXUUNKA.WEEY KA BAQI LAHAAYEEN..IN EE DILAAN....,0,0,303
@manaomar212,2024-04-10T13:07:48Z,Mafia  xaaraan lagu soo koriyay,0,0,31
@aaminojubooy9203,2024-04-10T12:38:47Z,Liibaan hala soocabto plz,1,0,25
@ahmedbarre4360,2024-04-10T12:28:03Z,"Qolo walbo Dadka dhagar u maleegto oo is-qariso, ALLE Mar un ayuu fadeexeenayaaa.
Janadii fardowsa Alle haka waraabiyo Marxuun Abuukar",0,0,134
@abdirizakhzalaadahmed3915,2024-04-10T12:19:40Z,Xeerka hada Mala badalay😅,0,0,25
@user-px4wy1hv9e,2024-04-10T12:13:24Z,Subxanalaah wllhi wan ka yaabay soomaalida qaar waa bahal duur kugu helay maxey ku dileen,2,0,89
@nastehoabdirahman8730,2024-04-10T12:02:55Z,Subhanalah wiilkaas marxuunkaa ilahay janadiisa hakawaraabiyo😢 bal intaasoo cawaan ah ma halkas nin oon waxba kagalabsan bay dileen calaamo alle idinka ifi adun iyo akhiraba,0,0,173
@capeloomar8741,2024-04-10T12:02:36Z,Ninkan qoone la dhaho hadusan cabsanan lahyn xalada say hada wax u dhamceen uma dhaceen nin karmayt wye 🔫🔫,1,1,106
@ahmedday2025,2024-04-10T18:59:05Z,"Aqoon la'aan baa haysaye,marka la dhahay ninka hala dilo oo sheekada isbedeshay inuu isbedelo ayay aheed oo meesha isaga tago illeen waa nin hubaysane waxba kama qaadayaane,markaas taliyaha wuu cabsan lahaa inuu ninkaas tagay wax soo sheego,dilkana kuma dhaceen wlhi😢intaasaa seegtay😢",0,0,284
@aaminojubooy9203,2024-04-10T11:54:37Z,Marxuunka wlh waaladhibaateeyey 😭😭 Alow kuunaxariiso,2,0,52
@Funniest131,2024-04-10T11:44:57Z,Dhamaan wa heer gobol xamar iyaga qasay,0,0,39
@abdirahimaliadow234,2024-04-10T11:39:15Z,Dhamaantooda in la toogto ayaan rajaynaa,0,0,40
@Mukhtaar2004,2024-04-10T11:19:26Z,Iimaanka allaha kaa qaad dheh cadawsanaa bal maxow u dilaa ma asigaa iska leh lacagta dilaayow dilbaa ku danbeeyo liibaan kana hala soo qabto xaaraanka,1,0,151
@darwiishyaresomalidhaba5477,2024-04-10T11:18:33Z,Waxaa layaab leh sababta ninka Liibaan ladhaho dil loogu xukumi waayay waayo isaga ayaa hawsha dhanka dembeeyey oo aas aaskeeda lahaa😢 maxkamadu arintaa aqoon darro uma samayn ee dan gaar ah ayaa laga leeyahay sida aan filayo hadii cadaalidi jirto dadku juhulo maahee waa in ninkaa dil lagu xukumaa. Hadii aan maxkamadu saa yeelin waa qabiilkii marxuumku ka dhashay codsadaan in ninkaa loosoo qabto sharcigana latiigsadaan maxaa indhaha laysaga ridayaa.,0,0,453
@DahaboQurux,2024-04-10T11:17:53Z,Subxaanallaha 😪 😪 😪  naxariis darad.igu daran,0,0,45
@ruweydoomar2985,2024-04-10T11:11:17Z,Alla nimanka cadawsana oo arxan darana yaaysan kadanbyn marxuunka,0,0,65
@user-rt1mf9oi2j,2024-04-10T10:29:01Z,Waale waa muucjiso soomaaliya,0,0,29
@ladnagurayo9442,2024-04-10T10:15:45Z,Dadkan siday uhadlaysn maxa ka qaldan,0,0,37
@amlcwl2674,2024-04-10T10:04:35Z,Kuli Hala toogto,1,0,16
@hashimadenomar1276,2024-04-10T10:01:09Z,Waryaa nimanks indha adagaa weyqoslayiin ayagoo qof diley,1,0,57
@fatimaabdi2702,2024-04-10T09:59:54Z,Poliskii muqaadaradka aruurin lahaa miaa ugu horeeya,0,0,52
@hindabashiir4483,2024-04-10T09:43:18Z,Soo dhamays tira please 😢😮,1,0,26
@Unusulthan,2024-04-10T09:39:35Z,Qamrada waa abaha xumaanta qof somali ah o somaliya jogo aa qamro cabo isma leheen wlhi cadalada wa in kuligood latoogto,0,0,120
@hashimadenomar1276,2024-04-10T09:37:10Z,Nimankaan wax badan bey sidan sameyen midii ugu horeyse inaysan ehen baan umaleyni,0,0,82
@xikmaawi2326,2024-04-10T09:23:06Z,Muqaalada madowga ah ee aad adeegsateen maxaa waaye waba la yaabayee,0,0,68
@Abdirahman_Shire,2024-04-10T09:17:16Z,Qaslaaye si fiicn haloo waraysto xogta ikraan tahliin waxbuu ka og yahay sida hadaladooda ka muuqata,1,0,100
@ismacillapasta138,2024-04-10T09:04:25Z,Horta anigaba xanunsan lkn wa malin ciid ah alllaha xaqa ha idin wa fajiyo anigane allaha i cafiyo qamri ayaaba cabesin miyadan muslim ahen,1,0,139
@IlaJakey,2024-04-10T08:57:25Z,🥲🥲🥲Ax wlh blh tlh kuwaan hala toogto wiil kaas wa cileeen,0,0,57
@user-od6lo3yj8m,2024-04-10T08:39:50Z,Maalinta nafdaada dulmiso wa malinta askari noqoto,0,0,50
@ahmeddakir9262,2024-04-10T08:38:38Z,"soomalida habaargan halkuu ka helay dawladii waatan dadkii laynaysa ,dhinacna arsenal ayaa dadkii laynaysa xagee dadkii aadi waatane",0,0,132
@HassanAbdi-mc5po,2024-04-10T08:38:10Z,Aniga fikrad aad uwanaagsan haayaa Waxaan waxaa sabab u ah faqriga sababtoo Wiil shaqo fiican haysto oo uskufilan waxaan masameynaayo,0,0,133
@abdirahimjimale4109,2024-04-10T08:36:31Z,18 sanno ee lasoo dhaafay dilalka qarsoon ee lagu dhameeyay shacabka soomaliyeed kaliya Alshabab kaama dambeynin.😢,0,0,114
@sihamxusen4809,2024-04-10T08:35:15Z,Alla baar adkaa qof Muslima hadana somali la ah intey afduubteen wajiga bac ugaliyeen asagoo leh neef ban qabee bee hadana dileen walle tani inaa la isaga hareen ilaa tiirka la idinka geeyo xitaa kuwan hadii la toogto uma qalmaan wiilki eey dileen wiil wax bartay oo ganacsada aha ayow ahaa moortaan taan cabtoyda ah maxey umada kusoo kordhiyaan cadaabta alle idin geey dheh,0,0,374
@ahmeddakir9262,2024-04-10T08:32:34Z,kuwan dhamaantoo waa in la  dilo,0,0,32
@abdikadirnoor2288,2024-04-10T08:27:27Z,Qoone waa danbiileweyn lakiin rag yaqaan ah,0,0,43
@abdikadirnoor2288,2024-04-10T08:19:14Z,Heblow dhiindhin iyo Kan Dubai jooga inlatoogto ahayd ayagahataa,0,0,64
